53	219	1	2628
64	81	1	2628
94	240	1	2628
107	71	1	2628
115	225	1	2628
176	640	1	2628
196	93	1	2628
202	306	1	2628
203	36	1	2628
204	244	1	2628
224	14	1	2628
261	105	1	2628
384	205	1	2628
529	709	1	2628
594	125	1	2628
643	68	1	2628
707	212	1	2628
733	173	1	2628
753	47	1	2628
767	49	1	2628
820	36	1	2628
844	317	1	2628
850	279	1	2628
862	52	1	2628
947	56	1	2628
961	65	1	2628
1058	177	1	2628
1075	120	1	2628
1184	105	1	2628
1207	66	1	2628
1604	20	1	2628
1701	42	1	2628
2105	16	1	2628
3008	13	1	2628
3091	11	1	2628
3383	1	1	2628
3850	3	1	2628
4490	3	1	2628
5675	1	1	2628
