3	402	1	3174
8	114	1	3179
11	20	1	3177
14	136	1	3177
20	70	1	3177
37	139	1	3175
53	219	1	3174
54	733	4	3176	3176	3177	3179
145	64	1	3179
158	258	1	3179
180	221	1	3179
213	56	1	3179
279	332	1	3179
286	88	1	3177
311	42	1	3177
420	126	1	3176
561	130	1	3179
593	56	1	3179
645	227	2	3176	3179
780	8	1	3179
850	279	1	3179
881	56	1	3179
919	53	1	3179
991	20	1	3179
1002	106	1	3179
1047	144	1	3179
1195	153	2	3177	3179
1341	21	1	3176
1368	147	1	3176
1424	57	1	3179
1504	41	1	3179
1571	110	1	3179
1582	74	1	3175
1754	77	1	3177
1787	24	1	3175
1796	48	1	3174
1895	24	1	3179
2142	4	1	3177
2255	37	1	3179
2288	20	1	3179
2353	40	1	3176
2545	9	1	3176
3028	5	1	3175
3513	2	1	3179
3516	2	1	3177
3888	1	1	3177
3954	3	1	3177
4333	4	1	3179
4972	3	1	3177
5075	2	1	3179
5280	1	1	3177
5991	1	1	3179
