2	522	1	2014
5	41	1	2018
14	136	1	2018
16	286	1	2014
18	318	1	2014
48	257	1	2014
50	385	1	2011
54	733	1	2018
59	236	1	2018
60	231	1	2018
67	827	1	2014
77	63	1	2018
96	113	1	2014
132	187	1	2014
137	73	1	2014
156	205	1	2014
167	516	1	2014
177	53	1	2018
193	215	1	2018
194	40	1	2018
229	118	1	2014
236	95	1	2014
279	332	1	2018
335	232	1	2014
345	54	1	2014
374	249	1	2014
386	312	1	2018
418	223	1	2018
426	110	1	2018
428	52	1	2018
481	56	1	2014
488	47	1	2014
490	261	2	2014	2018
529	709	1	2014
557	69	1	2014
577	29	1	2018
597	193	1	2014
627	148	1	2014
645	227	1	2014
663	44	1	2018
670	126	1	2018
714	205	1	2014
721	216	1	2014
747	93	1	2014
751	166	1	2014
766	132	1	2014
771	101	1	2018
842	137	1	2018
921	113	1	2018
948	190	1	2014
983	184	1	2014
1002	106	1	2018
1047	144	1	2018
1052	117	1	2018
1055	33	1	2018
1171	22	1	2018
1243	44	1	2018
1295	6	1	2018
1297	52	1	2018
1303	83	1	2014
1331	31	1	2014
1346	87	1	2018
1579	53	1	2018
1755	24	1	2014
1784	28	1	2018
1801	69	1	2018
1854	32	1	2018
1884	164	1	2018
1922	21	1	2014
2011	2	1	2011
2013	9	1	2014
2026	23	1	2018
2077	13	1	2014
2078	45	1	2014
2219	24	1	2018
2291	29	1	2014
2301	39	1	2018
2368	50	1	2018
2568	43	1	2014
2627	31	1	2014
3505	5	1	2018
3633	12	1	2014
3691	19	1	2014
3964	2	1	2018
4188	5	1	2014
4901	3	1	2018
