2	522	1	2893
3	402	2	2893	2895
18	318	1	2893
19	91	1	2893
22	52	1	2893
23	134	2	2893	2895
50	385	1	2895
54	733	1	2896
63	91	1	2893
64	81	1	2893
65	159	1	2896
67	827	1	2895
73	344	1	2896
106	27	1	2893
115	225	1	2893
158	258	1	2896
174	118	1	2895
189	121	1	2895
190	8	1	2893
213	56	1	2896
230	248	1	2893
232	92	1	2895
264	224	1	2895
279	332	1	2896
296	135	1	2893
318	211	1	2893
359	233	1	2896
382	34	1	2893
393	119	1	2893
405	58	1	2893
448	41	1	2895
450	166	1	2893
510	111	1	2895
522	291	1	2893
529	709	1	2893
537	231	1	2895
555	72	1	2893
715	250	1	2893
723	46	1	2897
753	47	1	2893
787	14	1	2895
798	40	1	2893
806	50	1	2893
823	115	1	2896
843	51	1	2895
844	317	1	2893
848	100	1	2895
884	150	1	2893
892	38	1	2893
925	46	1	2893
1002	106	1	2896
1005	95	1	2895
1031	32	1	2893
1042	16	1	2895
1058	177	1	2895
1121	109	1	2896
1216	108	1	2896
1242	42	1	2893
1374	51	1	2893
1386	24	1	2893
1391	21	1	2895
1575	53	1	2896
1685	67	1	2896
1855	122	1	2895
2015	51	1	2893
2075	48	1	2893
2111	28	1	2896
2243	6	1	2897
2266	38	1	2895
2560	4	1	2895
2594	4	1	2893
2811	10	1	2893
2989	26	1	2896
3185	31	1	2895
3424	1	1	2893
3595	9	1	2895
4008	2	1	2893
4097	3	1	2895
4370	1	1	2895
4852	1	1	2893
